Benchmark	Advice#	Advice	Pattern	Size	Precision	Concreteness
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, IteratorWrapper.next()]	2	0.005154639175257732	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, DecoratorFigure.figureInvalidated(FigureChangeEvent;)]	2	0.07692307692307693	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, overrides, Figure.invalidate()]	2	0.1111111111111111	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, gets_field, FigureEnumerator.myIterator]	2	0.007246376811594203	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, gets_field, StandardDrawingView.fSelection]	2	0.07142857142857142	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, FigureAndEnumerator.nextFigure()]	1	0.00909090909090909	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, ReverseListEnumerator.hasNext()]	2	0.0050	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, FigureChangeEvent.<init>(Figure;,Rectangle;)]	2	0.030303030303030304	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, ReverseFigureEnumerator.nextFigure()]	2	0.0035087719298245615	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, NullFigure.invalidate()]	1	0.1111111111111111	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, overrides, FigureEnumeration.nextFigure()]	2	0.00909090909090909	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, SingleFigureEnumerator.nextFigure()]	2	0.0035087719298245615	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, SingleFigureEnumerator.nextFigure()]	1	0.00909090909090909	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, gets_field, ReverseFigureEnumerator.myIterator]	2	0.008547008547008548	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, gets_field, SingleFigureEnumerator.mySingleFigure]	2	0.007751937984496124	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ReverseFigureEnumerator.nextFigure()]	1	0.00909090909090909	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, StandardDrawing.figureInvalidated(FigureChangeEvent;)]	2	0.07142857142857142	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, PolyLineFigure.invalidateRectangle(Rectangle;)]	2	0.024390243902439025	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, FigureEnumeration.hasNextFigure()]	1	0.008771929824561403	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, gets_field, CollectionsFactory.factory]	2	0.011235955056179775	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, IteratorWrapper.hasNext()]	2	0.0050	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, SingleFigureEnumerator.hasNextFigure()]	2	0.0034965034965034965	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, TextAreaFigure.figureInvalidated(FigureChangeEvent;)]	2	0.07142857142857142	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, AbstractFigure.listener()]	2	0.009433962264150943	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, overrides, AbstractFigure.invalidate()]	2	0.1111111111111111	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, StandardDrawingView.selectionCount()]	1	0.07142857142857142	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, StandardDrawingView.selectionZOrdered()]	2	0.06666666666666667	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, Figure.invalidate()]	1	0.3333333333333333	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, FigureEnumerator.hasNextFigure()]	2	0.0034965034965034965	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, TextFigure.figureInvalidated(FigureChangeEvent;)]	2	0.07142857142857142	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, List.size()]	2	0.0064516129032258064	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, FigureAndEnumerator.hasNextFigure(), calls, ?]	2	0.0035087719298245615	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, sets_field, SingleFigureEnumerator.mySingleFigure]	2	0.008849557522123894	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, FigureAndEnumerator.hasNextFigure()]	1	0.008771929824561403	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, AbstractFigure.displayBox()]	2	0.023809523809523808	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, sets_field, StandardDrawingView.fSelectionHandles]	1	0.25	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, Iterator.next()]	2	0.005154639175257732	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, FigureChangeListener.figureInvalidated(FigureChangeEvent;)]	2	0.07142857142857142	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, overrides, DrawingView.clearSelection()]	1	0.5	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, FigureEnumeration.nextFigure()]	2	0.0035087719298245615	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, BorderDecorator.figureInvalidated(FigureChangeEvent;)]	2	0.07692307692307693	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, FigureEnumeration.hasNextFigure()]	2	0.0034965034965034965	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ReverseFigureEnumerator.hasNextFigure()]	1	0.008771929824561403	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, CollectionsFactory.current()]	1	0.011235955056179775	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, ListWrapper.size()]	2	0.0064516129032258064	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, LineConnection.figureInvalidated(FigureChangeEvent;)]	2	0.07142857142857142	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, FigureAndEnumerator.nextFigure(), calls, ?]	2	0.0035211267605633804	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, FigureAndEnumerator.hasNextFigure()]	2	0.0035087719298245615	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, FigureEnumeration.nextFigure()]	1	0.00909090909090909	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, overrides, DrawingView.selection()]	2	0.06666666666666667	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, SingleFigureEnumerator.hasNextFigure()]	1	0.008771929824561403	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, FigureChangeAdapter.figureInvalidated(FigureChangeEvent;)]	2	0.07142857142857142	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, sets_field, StandardDrawingView.fSelection]	1	0.3333333333333333	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, gets_field, FigureAndEnumerator.myFE2]	2	0.008620689655172414	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, CollectionsFactory.createList()]	1	0.0196078431372549	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, CompositeFigure.figureInvalidated(FigureChangeEvent;)]	2	0.07692307692307693	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, StandardDrawingView.removeFromSelection(Figure;)]	1	1.0	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, sets_field, StandardDrawingView.fSelectionHandles]	2	0.022727272727272728	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, overrides, DrawingView.addToSelection(Figure;)]	2	0.09090909090909091	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, StandardDrawingView.isFigureSelected(Figure;)]	2	0.1	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, StandardDrawingView.addToSelection(Figure;)]	1	0.09090909090909091	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, List.remove(Object;)]	2	0.058823529411764705	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, ListWrapper.contains(Object;)]	2	0.05555555555555555	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, List.contains(Object;)]	2	0.05555555555555555	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, AbstractFigure.invalidate()]	2	0.010526315789473684	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, overrides, DrawingView.toggleSelection(Figure;)]	1	0.5	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, Figure.invalidate()]	2	0.023809523809523808	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, StandardDrawingView.isFigureSelected(Figure;)]	1	0.16666666666666666	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, StandardDrawingView.addToSelectionImpl(Figure;)]	2	0.05	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, calls, NullFigure.invalidate()]	2	0.010526315789473684	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, overrides, DrawingView.isFigureSelected(Figure;)]	2	0.16666666666666666	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[*?, calls, ?, overrides, DrawingView.removeFromSelection(Figure;)]	2	1.0	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[UndoCommand.execute(), calls, ?, calls, *?]	2	0.006134969325153374	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[DrawApplet.setTool(Tool;,String;), calls, ?, calls, *?]	2	0.010638297872340425	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[TextAreaTool$UndoActivity, declares_method, ?, calls, *?]	2	0.022727272727272728	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[UngroupCommand$UndoActivity.redo(), calls, *?]	1	0.09090909090909091	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[DragNDropTool.activate(), calls, ?, calls, *?]	2	0.1111111111111111	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[DrawApplet.readFromObjectInput(String;), calls, ?, calls, *?]	2	0.043478260869565216	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[ConnectedTextTool$UndoActivity.redo(), calls, ?, calls, *?]	2	0.018518518518518517	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[TextTool.endEdit(), calls, ?, calls, *?]	2	0.007407407407407408	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[DragNDropTool.mouseDown(MouseEvent;,I,I), calls, *?]	1	0.038461538461538464	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[CommandMenuItem.actionPerformed(ActionEvent;), calls, ?, calls, *?]	2	0.005076142131979695	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[DragTracker.activate(), overrides, ?, calls, *?]	2	0.1111111111111111	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[ConnectedTextTool$UndoActivity.redo(), overrides, ?, calls, *?]	2	0.125	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[JHDDragSourceListener, declares_method, ?, calls, *?]	2	0.01818181818181818	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[TextAreaTool$UndoActivity.undo(), calls, *?]	1	0.03571428571428571	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[DragNDropTool.mouseDown(MouseEvent;,I,I), calls, ?, calls, *?]	2	0.007246376811594203	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[DragNDropTool.mouseDown(MouseEvent;,I,I), calls, ?, calls, *?]	2	0.007246376811594203	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[CTXCommandMenu.actionPerformed(ActionEvent;), calls, ?, calls, *?]	2	0.005076142131979695	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[AbstractTool.viewSelectionChanged(DrawingView;,DrawingView;), calls, ?, calls, *?]	2	0.013888888888888888	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[DragTracker.mouseDown(MouseEvent;,I,I), calls, *?]	1	0.06451612903225806	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[SelectionTool.mouseDown(MouseEvent;,I,I), calls, ?, calls, *?]	2	0.007067137809187279	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[JHDDragSourceListener$RemoveUndoActivity, declares_method, ?, calls, *?]	2	0.020833333333333332	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[BorderTool$UndoActivity, declares_method, ?, calls, *?]	2	0.02857142857142857	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[DeleteCommand.execute(), calls, ?, calls, *?]	2	0.03225806451612903	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[ZoomTool.mouseDown(MouseEvent;,I,I), calls, ?, calls, *?]	2	0.0078125	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[UndoableTool.activate(), calls, ?, calls, *?]	2	0.03125	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[StandardDrawingView$DrawingViewMouseListener.mousePressed(MouseEvent;), calls, ?, calls, *?]	2	0.007407407407407408	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[GroupCommand.execute(), calls, ?, calls, *?]	2	0.041666666666666664	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[UndoActivity.redo(), calls, ?, calls, *?]	2	0.006896551724137931	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[DrawApplet.readFromStorableInput(String;), calls, ?, calls, *?]	2	0.027777777777777776	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[UndoActivity, declares_method, ?, calls, *?]	2	0.007042253521126761	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[TextTool.activate(), overrides, ?, calls, *?]	2	0.05555555555555555	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[UndoableTool.mouseDown(MouseEvent;,I,I), calls, ?, calls, *?]	2	0.008368200836820083	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[MySelectionTool.mouseDown(MouseEvent;,I,I), overrides, ?, calls, *?]	2	0.01639344262295082	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[GroupCommand, declares_method, ?, calls, *?]	2	0.034482758620689655	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[RedoCommand.execute(), calls, ?, calls, *?]	2	0.007633587786259542	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[DrawApplet.initDrawing(), calls, ?, calls, *?]	2	0.045454545454545456	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[CustomSelectionTool.mouseDown(MouseEvent;,I,I), calls, ?, calls, *?]	2	0.01639344262295082	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[GroupCommand.groupFigures(), calls, *?]	1	0.041666666666666664	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[DragNDropTool, declares_method, ?, calls, *?]	2	0.015625	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[InsertImageCommand$UndoActivity.undo(), calls, *?]	1	0.09090909090909091	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[JHDDragSourceListener.dragDropEnd(DragSourceDropEvent;), calls, *?]	1	0.019230769230769232	0.5	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[CustomSelectionTool.mouseDown(MouseEvent;,I,I), overrides, ?, calls, *?]	2	0.01639344262295082	0.3333333333333333	
AJHotDraw	47	SelectionChangedNotification.after(StandardDrawingView)	[CutCommand.execute(), calls, ?, calls, *?]	2	0.01818181818181818	0.3333333333333333	
